LMED,FMR,IPOV,BEDRMS,BUILT,STATUS,TYPE,VALUE,VACANCY,TENURE,NUNITS,ROOMS,WEIGHT,PER,ZINC2,ZADEQ,ZSMHC,STRUCTURETYPE,OWNRENT,TOTSAL,ASSISTED,GLMED,GL30,GL50,GL80,APLMED,ABL30,ABL50,ABL80,ABLMED,BURDEN,INCRELAMIPCT,INCRELAMICAT,INCRELPOVPCT,INCRELPOVCAT,INCRELFMRPCT,INCRELFMRCAT,COSTMedRELAMIPCT,COSTMedRELAMICAT,COSTMedRELPOVPCT,COSTMedRELPOVCAT,COSTMedRELFMRPCT,COSTMedRELFMRCAT,FMTZADEQ,FMTMETRO3,FMTBUILT,FMTSTRUCTURETYPE,FMTBEDRMS,FMTOWNRENT,FMTCOSTMEDRELPOVCAT,FMTINCRELPOVCAT,FMTCOSTMEDRELFMRCAT,FMTINCRELFMRCAT,FMTCOSTMEDRELAMICAT,FMTINCRELAMICAT,FMTASSISTED,FMTBURDEN,FMTREGION,FMTSTATUS
62066,1058,18591,3,2004,'1',1,140000,-6,'1',1,5,3397.677074,3,34174,'1',1204,1,'1',34200,-9,62066,16930,28178,45080,55859.4,19563.55556,32561.24444,52092.44444,64548.64,0.42277755,61.17860199,4,183.820128,3,80.75141777,2,71.29033178,4,247.5226702,4,108.7356796,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','3 150-200% Poverty','3 GT FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','4 60 - 80% AMI','.','2 30% to 50%','-5','-5'
62300,1089,12019,3,2005,'1',1,230000,-6,'1',1,6,3434.627396,1,46987,'1',1514,1,'1',47000,-9,62300,13450,22350,35750,43610,19982.85714,33205.71429,53114.28571,64792,0.38666014,107.7436368,6,390.939346,4,107.8673095,3,106.5155323,6,574.2037079,4,158.4332958,3,'1 Adequate','Central City','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','6 100 - 120% AMI','.','2 30% to 50%','-5','-5'
62066,1058,15452,3,1980,'1',1,110000,-6,'1',1,6,2571.479835,2,109974,'1',822,1,'1',110000,-9,62066,15049,25050,40074,49652.8,19563.7,32565,52096.2,64548.64,0.089693928,221.4859988,7,711.713694,4,259.862949,3,53.86336816,3,225.006935,4,82.15517865,2,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','3 50 - 60% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
62300,1089,18149,3,2006,'1',1,120000,-6,'1',1,5,2102.065472,3,61922,'1',817,1,'1',50000,-9,62300,17250,28750,45950,56070,19933.33333,33222.22222,53097.77778,64792,0.158328219,110.4369538,6,341.1868423,4,142.1533517,3,55.57600535,3,198.4065534,3,82.66484248,2,'1 Adequate','Central City','2000-2009','1 Single Family','3 3BR','1 Owner','3 150-200% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','3 50 - 60% AMI','6 100 - 120% AMI','.','1 Less than 30%','-5','-5'
61329,1214,14007,4,2005,'1',1,100000,-6,'1',1,8,2305.278178,2,30000,'1',1755,1,'1',4000,-9,61329,14890,24784,39652,49063.2,21590.5,35936.8,57495.4,71141.64,0.702,61.14562442,4,214.178625,4,61.77924218,2,56.35799862,3,286.242625,4,82.5659071,2,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','3 50 - 60% AMI','4 60 - 80% AMI','.','3 50% or More','-5','-5'
61329,1032,23500,3,2006,'1',1,-6,-6,'2',1,5,1442.3168,4,34648,'1',1147,1,'2',4000,0,61329,18582,30960,49542,61329,19325.28,32198.4,51523.68,63782.16,0.397252367,56.49529586,3,147.4382979,2,83.93410853,2,71.9323397,4,195.2340426,3,111.1434109,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','2 Renter','3 150-200% Poverty','2 100-150% Poverty','3 GT FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','3 50 - 60% AMI','0 Not Assisted','2 30% to 50%','-5','-5'
62066,1058,15470,3,2008,'1',1,500000,-6,'1',1,7,969.6255425,2,260974,'1',2774,1,'1',261000,-9,62066,15049,25050,40074,49652.8,19563.7,32565,52096.2,64548.64,0.127552936,525.5977508,7,1686.968326,4,616.668242,3,197.7785369,7,825.2317761,4,301.6619938,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','-5','-5'
61329,1214,15470,4,2007,'1',1,400000,-6,'1',1,8,2322.398756,2,58475,'1',2463,1,'1',58501,-9,61329,14890,24784,39652,49063.2,21590.5,35936.8,57495.4,71141.64,0.505446772,119.1830129,6,377.9896574,4,120.4180395,3,166.0902831,7,763.7967116,4,243.3265059,3,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','6 100 - 120% AMI','.','3 50% or More','-5','-5'
61292,951,24218,3,2005,'1',1,350000,-6,'1',1,9,3097.928008,4,432209,'1',1450,1,'1',118000,-9,61292,18506,30839,49328,61292,19246.24,32072.56,51301.12,63743.68,0.040258301,705.163806,7,1784.66017,4,1136.196109,3,140.9222306,7,370.9183901,4,236.1435744,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','-5','-5'
50723,542,11067,1,1980,'1',1,-6,-6,'2',6,3,312.0401506,1,8364,'1',200,3,'2',0,1,50723,11092,18470,29536,35506.1,11884.28571,19789.28571,31645.71429,38042.25,0.286944046,23.55651564,1,75.57603687,1,38.57933579,1,21.02925037,1,72.28697931,1,36.900369,1,'1 Adequate','-5','1980-1989','3 5-19 units','1 1BR','2 Renter','1 LTE Poverty','1 LTE Poverty','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 30% AMI','1 LTE 30% AMI','1 Assisted','1 Less than 30%','-5','-5'
61292,1073,24190,4,1985,'1',1,250000,-6,'1',1,8,2852.657499,4,152587,'1',1346,1,'1',150000,-9,61292,18506,30839,49328,61292,21466.96,35773.24,57220.48,71098.72,0.105854365,248.9509235,7,630.7854485,4,355.5149115,3,105.8645564,6,311.1547935,4,175.3689295,3,'1 Adequate','-5','1980-1989','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
61228,1105,15470,3,2007,'1',1,140000,-6,'1',1,6,1660.364707,2,143974,'1',1231,1,'1',144000,-9,61228,14738,24566,39293,48982.4,19159.4,31935.8,51080.9,63677.12,0.102601859,293.9300647,7,930.6658048,4,325.7330317,3,71.51224744,4,294.3564293,4,103.0247503,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','4 60 - 80% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
61228,1105,15492,3,1980,'1',1,-6,-6,'2',4,6,2375.146055,2,71987,'1',1100,2,'2',62000,0,61228,14738,24566,39293,48982.4,19159.4,31935.8,51080.9,63677.12,0.183366441,146.9650323,7,464.6720888,4,162.8665158,3,69.09860245,4,284.0175575,4,99.54751131,2,'1 Adequate','-5','1980-1989','2 2-4 units','3 3BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','4 60 - 80% AMI','7 120% AMI +','0 Not Assisted','1 Less than 30%','-5','-5'
60060,956,15492,2,2005,'1',1,-6,-6,'2',4,4,1720.899713,2,59974,'1',1463,2,'2',60000,0,60060,14883,24790,39658,48048,16743.375,27888.75,44615.25,54054,0.292726848,124.8210123,7,387.1288407,4,156.8357741,3,108.2621083,6,377.7433514,4,153.0334728,3,'1 Adequate','-5','2000-2009','2 2-4 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','0 Not Assisted','1 Less than 30%','-5','-5'
60060,1528,18622,4,2006,'1',1,260000,-6,'1',1,6,2241.326796,3,123400,'1',1398,1,'1',82000,-9,60060,16745,27889,44618,54054,21582.44444,35945.82222,57507.64444,69669.6,0.135948136,228.2902283,7,662.6570723,4,201.8979058,3,110.0418906,6,411.6944743,4,125.4347922,3,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
60060,956,12005,2,1985,'1',1,-6,-6,'2',2,6,2660.178269,1,29987,'1',848,2,'2',30000,0,60060,13025,21697,34702,42042,16746.42857,27896.14286,44616.85714,54054,0.33934705,71.32629276,4,249.7875885,4,78.41788703,2,62.75206275,4,282.5489379,4,88.70292887,2,'1 Adequate','-5','1980-1989','2 2-4 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','4 60 - 80% AMI','0 Not Assisted','2 30% to 50%','-5','-5'
60060,1282,13948,3,2008,'1',1,500000,-6,'1',1,6,2065.331996,2,198100,'1',2170,1,'1',67000,-9,60060,14883,24790,39658,48048,19347.9,32227,51555.4,62462.4,0.131448763,412.2960373,7,1420.275308,4,386.3104524,3,232.7000282,7,1042.085048,4,283.4438815,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','-5','-5'
101300,2574,18574,4,2005,'1',1,850000,-6,'1',1,8,2588.542355,3,295237,'1',2649,1,'1',283000,-9,101300,27400,45600,67550,91170,35315.55556,58773.33333,87064.44444,117508,0.107669432,323.8313042,7,1589.517605,4,286.749223,3,180.0039471,7,1138.790988,4,205.4380712,3,'1 Adequate','Central City','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','West','-5'
101300,2270,12036,3,2008,'1',1,-6,-6,'2',36,8,2010.287189,1,160000,'1',1403,4,'2',159861,0,101300,21300,35500,52550,70910,31645.71429,52742.85714,78074.28571,105352,0.105225,225.6381328,7,1329.345297,4,176.2114537,3,53.26904093,3,466.2678631,4,61.8061674,2,'1 Adequate','Central City','2000-2009','4 20-49 units','3 3BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','3 50 - 60% AMI','7 120% AMI +','0 Not Assisted','1 Less than 30%','West','-5'
101300,1262,12036,1,2008,'1',1,-6,-6,'2',42,3,1766.008247,1,79987,'1',2275,4,'2',80000,0,101300,21300,35500,52550,70910,22821.42857,38035.71429,56303.57143,75975,0.341305462,112.8007333,6,664.5646394,4,158.4528526,3,119.7762422,6,756.0651379,4,180.2694136,3,'1 Adequate','Central City','2000-2009','4 20-49 units','1 1BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','6 100 - 120% AMI','0 Not Assisted','2 30% to 50%','West','-5'
101300,1262,12055,1,2008,'1',1,-6,-6,'2',666,3,2414.24199,1,99987,'1',2100,5,'2',100000,0,101300,21300,35500,52550,70910,22821.42857,38035.71429,56303.57143,75975,0.252032764,141.0054999,7,829.4234757,4,198.072504,3,110.5626851,6,696.8063044,4,166.4025357,3,'1 Adequate','Central City','2000-2009','5 50+ units','1 1BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','0 Not Assisted','1 Less than 30%','West','-5'
101300,1262,12019,1,2008,'1',1,-6,-6,'2',128,3,2024.278899,1,74987,'1',1882,5,'2',75000,0,101300,21300,35500,52550,70910,22821.42857,38035.71429,56303.57143,75975,0.301172203,105.7495417,6,623.903819,4,148.5479398,3,99.0852254,5,626.3416258,4,149.1283677,3,'1 Adequate','Central City','2000-2009','5 50+ units','1 1BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','5 80 - 100% AMI','6 100 - 120% AMI','0 Not Assisted','2 30% to 50%','West','-5'
101300,2574,15492,4,1980,'1',1,550000,-6,'1',1,8,2481.324276,2,74974,'1',5498,1,'1',75000,-9,101300,24350,40550,60050,81040,35307.5,58797.5,87072.5,117508,0.879985062,92.5148075,5,483.953008,4,72.81857032,2,121.7480438,7,923.4681858,4,138.9507492,3,'1 Adequate','Central City','1980-1989','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','2 50.1 - 100% FMR','7 120% AMI +','5 80 - 100% AMI','.','3 50% or More','West','-5'
54600,878,18591,2,1980,'1',1,-6,-6,'2',12,4,2362.730227,3,17987,'1',876,3,'2',18000,0,54600,15500,25800,41300,49140,15500,25800,41300,49140,0.584422083,36.6035816,2,96.75111613,1,51.21583144,2,71.30647131,4,188.478296,3,99.77220957,2,'1 Adequate','Central City','1980-1989','3 5-19 units','2 2BR','2 Renter','3 150-200% Poverty','1 LTE Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','2 30 - 50% AMI','0 Not Assisted','3 50% or More','West','-5'
54600,1234,23401,3,2005,'1',1,350000,-6,'1',1,6,4095.710052,4,37987,'1',1232,1,'1',0,-9,54600,17200,28650,45850,54600,17888,29796,47684,56784,0.389185774,69.57326007,4,162.3306696,3,76.95907618,2,179.0158302,7,434.3931842,4,205.9407395,3,'1 Adequate','Central City','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','3 150-200% Poverty','3 GT FMR','2 50.1 - 100% FMR','7 120% AMI +','4 60 - 80% AMI','.','2 30% to 50%','West','-5'
61900,1921,13948,3,1980,'1',1,270000,-6,'1',1,6,2433.978618,2,74300,'1',587,1,'1',30000,-9,61900,19900,33150,53000,49520,25870,43095,68900,64376,0.094804845,150.0403877,7,532.6928592,4,96.69442998,2,119.6975251,6,552.4553971,4,100.2817267,3,'1 Adequate','Central City','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','2 50.1 - 100% FMR','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','West','-5'
70724,2101,28229,4,2006,'1',1,200000,-6,'1',1,6,2862.377228,5,103961,'1',1787,1,'1',104000,-9,70724,25452,42408,66972,76381.92,27337.33333,45549.33333,71932.88889,82039.84,0.206269659,136.1068169,7,368.2773035,4,123.7041885,3,84.65969173,4,246.040156,4,82.64478301,2,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','4 60 - 80% AMI','7 120% AMI +','.','1 Less than 30%','West','-5'
54600,1234,23801,3,2009,'1',1,330000,-6,'1',1,5,2523.14009,4,247574,'1',2637,1,'1',240000,-9,54600,17200,28650,45850,54600,17888,29796,47684,56784,0.12781633,453.4322344,7,1040.183186,4,501.5680713,3,165.2828522,7,394.3288719,4,190.1422504,3,'1 Adequate','Central City','2000-2009','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','West','-5'
61900,1101,12036,1,1980,'1',1,350000,-6,'1',118,3,3673.271404,1,97987,'1',5538,5,'1',98000,-9,61900,17400,29000,46400,43330,18642.85714,31071.42857,49714.28571,46425,0.678212416,226.1412416,7,814.1159854,4,222.4954587,3,189.9027443,7,732.4887757,4,200.1869869,3,'1 Adequate','Central City','1980-1989','5 50+ units','1 1BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','3 50% or More','West','-5'
70724,1294,12036,2,1990,'1',1,-6,-6,'2',5,4,3620.351264,1,10987,'1',617,3,'2',11000,0,70724,16505,27499,43405,49506.8,21220.71429,35355.85714,55806.42857,63651.6,0.673887321,22.19291087,1,91.28447989,1,21.22681607,1,38.77357364,2,205.0515121,4,47.68160742,1,'1 Adequate','-5','1990-1999','3 5-19 units','2 2BR','2 Renter','4 200%+ Poverty','1 LTE Poverty','1 LTE 50% FMR','1 LTE 50% FMR','2 30 - 50% AMI','1 LTE 30% AMI','0 Not Assisted','3 50% or More','West','-5'
54600,1234,12005,3,1985,'1',1,170000,-6,'1',1,6,2954.105135,1,48300,'1',1370,1,'1',48000,-9,54600,12050,20100,32100,38220,17902.85714,29862.85714,47691.42857,56784,0.340372671,126.3736264,7,402.3323615,4,97.85251216,2,84.57630253,5,400.0483767,4,97.29701708,2,'1 Adequate','Central City','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','5 80 - 100% AMI','7 120% AMI +','.','2 30% to 50%','West','-5'
61292,718,15517,2,1990,'1',1,70000,-6,'1',1,4,3469.044764,2,110974,'1',682,1,'1',111000,-9,61292,14823,24692,39484,49033.6,16675.875,27778.5,44419.5,55162.8,0.073747004,226.3223586,7,715.1769028,4,386.3997215,3,46.33884274,2,164.7341828,3,89.00349283,2,'1 Adequate','-5','1990-1999','1 Single Family','2 2BR','1 Owner','3 150-200% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','2 30 - 50% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
61917,1257,18050,4,1985,'1',1,300000,-6,'1',1,12,3255.894964,3,419555,'1',2281,1,'1',96500,-9,61917,17515,29221,46360,55725.3,22574.88889,37662.62222,59752.88889,71823.72,0.065240553,752.8985936,7,2324.404432,4,834.437152,3,115.2711297,6,458.681515,4,164.6619202,3,'1 Adequate','-5','1980-1989','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
64077,805,15492,2,1990,'1',1,-6,-6,'2',2,4,2310.829485,2,57187,'1',410,2,'2',50000,0,64077,16738,27905,43421,51261.6,18830.25,31393.125,48848.625,57669.3,0.086033539,111.5591398,6,369.1389104,4,177.5993789,3,28.43800774,1,105.8610896,2,50.93167702,2,'1 Adequate','-5','1990-1999','2 2-4 units','2 2BR','2 Renter','2 100-150% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','1 LTE 30% AMI','6 100 - 120% AMI','0 Not Assisted','1 Less than 30%','-5','-5'
59156,794,15452,2,2009,'1',1,200000,-6,'1',1,5,2936.442252,2,107974,'1',1341,1,'1',108000,-9,59156,14594,24335,38888,47324.8,16418.25,27376.875,43749,53240.4,0.149035879,228.1552167,7,698.7703857,4,339.9685139,3,103.5454448,6,356.7694083,4,173.5768545,3,'1 Adequate','-5','2000-2009','1 Single Family','2 2BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','.','1 Less than 30%','West','-5'
59156,1102,15452,3,1990,'1',1,650000,-6,'1',1,5,3470.404464,2,109974,'1',398,1,'1',110000,-9,59156,14594,24335,38888,47324.8,18972.2,31635.5,50554.4,61522.24,0.043428447,232.3813307,7,711.713694,4,249.4872958,3,257.6375023,7,1025.785416,4,359.5833995,3,'1 Adequate','-5','1990-1999','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','West','-5'
95481,1957,15537,5,1985,'1',1,2520000,-6,'1',1,10,1147.525011,2,112900,'1',4482,1,'1',0,-9,95481,22928,38218,52354,76384.8,36684.8,61148.8,83766.4,122215.68,0.476386183,147.8042752,7,726.6525069,4,144.2258559,3,518.5708684,7,4079.133121,4,809.6255916,3,'1 Adequate','-5','1980-1989','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','2 30% to 50%','-5','-5'
77566,1435,18574,4,2008,'1',1,450000,-6,'1',1,8,3044.053189,3,232974,'1',2604,1,'1',233000,-9,77566,21190,35314,53446,69809.4,27311.55556,45515.82222,68885.95556,89976.56,0.134126555,333.7286956,7,1254.301712,4,405.8780488,3,138.6394637,7,671.6001949,4,217.3223348,3,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','-5','-5'
63458,1295,29243,4,1985,'1',1,140000,-6,'1',1,7,3163.737452,5,149974,'1',893,1,'1',110000,-9,63458,26800,44650,69600,68534.64,28785.18519,47957.40741,74755.55556,73611.28,0.071452385,218.8294854,7,512.8543583,4,289.5250965,3,62.82135874,2,158.1356437,3,89.2733712,2,'1 Adequate','Central City','1980-1989','1 Single Family','4 4BR+','1 Owner','3 150-200% Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','2 30 - 50% AMI','7 120% AMI +','.','1 Less than 30%','-5','-5'
58600,1689,-6,5,2003,'3',1,280000,3,'-6',1,10,2002.007556,-6,-6,'-6',-6,1,'1',-9,-9,58600,13250,22050,35300,-9,24228.57143,40320,64548.57143,75008,-9,-9,-9,-9,-9,-9,-9,108.0869764,6,-9,-9,120.0027816,3,'-5','Central City','2000-2009','1 Single Family','4 4BR+','1 Owner','.','.','3 GT FMR','.','6 100 - 120% AMI','.','.','.','West','-5'
58600,1689,23801,5,1980,'1',1,200000,-6,'1',1,8,2608.104489,4,53948,'1',1888,1,'1',54000,-9,58600,18900,31500,50400,58600,24192,40320,64512,75008,0.419959961,92.06143345,5,226.6627453,4,79.85198342,2,92.44526225,5,291.3379367,4,102.6366819,3,'1 Adequate','Central City','1980-1989','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','2 50.1 - 100% FMR','5 80 - 100% AMI','5 80 - 100% AMI','.','2 30% to 50%','West','-5'
60991,737,15905,2,1985,'1',1,-6,-6,'2',4,5,2190.907134,2,49200,'2',947,2,'2',48000,0,60991,14801,24628,39421,48792.8,16651.125,27706.5,44348.625,54891.9,0.23097561,100.8345494,6,309.3366866,4,166.8928087,3,69.00836007,4,238.1640993,4,128.4938942,3,'2 Moderately Inadequ','Central City','1980-1989','2 2-4 units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','4 60 - 80% AMI','6 100 - 120% AMI','0 Not Assisted','1 Less than 30%','-5','-5'
70724,2348,32498,6,2006,'1',1,500000,-6,'1',1,9,703.5846499,6,244948,'1',4074,1,'1',245000,-9,70724,27342,45540,71926,82039.84,32998.96552,54962.06897,86807.24138,99013.6,0.199585218,298.5720109,7,753.7325374,4,260.8049404,3,157.5406703,7,479.9885812,4,166.0846349,3,'1 Adequate','-5','2000-2009','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','.','1 Less than 30%','West','-5'
70724,1806,15470,3,1980,'1',1,250000,-6,'1',1,6,2439.683964,2,13787,'1',559,1,'1',9000,-9,70724,18866,31413,49608,56579.2,24525.8,40836.9,64490.4,73552.96,0.486545296,24.36761213,1,89.12087912,1,19.08499446,1,99.17345436,5,471.5256058,4,100.9759292,3,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','1 LTE Poverty','3 GT FMR','1 LTE 50% FMR','5 80 - 100% AMI','1 LTE 30% AMI','.','2 30% to 50%','West','-5'
60991,1171,27570,4,1990,'1',1,-6,-6,'2',1,7,4870.903001,5,107200,'1',1280,1,'2',100000,0,60991,19973,33267,53216,65870.28,21452.48148,35731.22222,57157.92593,70749.56,0.143283582,162.7441086,7,388.8284367,4,228.8642186,3,72.36794123,4,185.7091041,3,109.3082835,3,'1 Adequate','Central City','1990-1999','1 Single Family','4 4BR+','2 Renter','3 150-200% Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','4 60 - 80% AMI','7 120% AMI +','0 Not Assisted','1 Less than 30%','-5','-5'
82300,920,15492,2,1980,'1',1,-6,-6,'2',375,4,2676.169366,2,94974,'1',1976,5,'2',95000,0,82300,19800,32950,51550,65840,22275,37068.75,57993.75,74070,0.24966833,144.2496962,7,613.0518978,4,258.0815217,3,106.709869,6,510.1988123,4,214.7826087,3,'1 Adequate','Central City','1980-1989','5 50+ units','2 2BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','6 100 - 120% AMI','7 120% AMI +','0 Not Assisted','1 Less than 30%','-5','-5'
82300,1296,13964,3,1980,'1',1,140000,-6,'1',1,6,2958.337843,2,60000,'1',617,1,'1',0,-9,82300,19800,32950,51550,65840,25740,42835,67015,85592,0.1234,91.13001215,5,429.6763105,4,115.7407407,3,61.41182153,4,376.4222736,4,101.3958455,3,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','4 60 - 80% AMI','5 80 - 100% AMI','.','1 Less than 30%','-5','-5'
49074,873,11067,3,1980,'1',1,80000,-6,'1',1,6,2606.797216,1,12000,'1',613,1,'1',0,-9,49074,10666,17755,28401,34351.8,15846.62857,26378.85714,42195.77143,51036.96,0.613,34.93266728,2,108.430469,2,34.36426117,1,79.24166511,4,365.4336037,4,115.8148251,3,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','2 100-150% Poverty','3 GT FMR','1 LTE 50% FMR','4 60 - 80% AMI','2 30 - 50% AMI','.','3 50% or More','-5','-5'
52400,1021,15452,3,1980,'1',1,110000,-6,'1',1,6,2068.174262,2,42174,'1',1329,1,'1',42200,-9,52400,12600,21000,33550,41920,16380,27300,43615,54496,0.378147674,100.605916,6,272.9355423,4,103.2664055,3,79.06036823,4,278.8295254,4,105.4964208,3,'1 Adequate','Central City','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','4 60 - 80% AMI','6 100 - 120% AMI','.','2 30% to 50%','-5','-5'
